,Date,Close,Open,High,Low,Volume,Market Cap,Sentiment
302,2017-05-02,1452.82,1421.03,1473.9,1415.69,477338000,23170200000,0.2583617278
303,2017-05-01,1421.6,1348.3,1434.32,1348.3,713624000,21981800000,0.1548289066
304,2017-04-30,1347.89,1321.87,1347.91,1314.92,413115000,21548400000,0.1299074458
305,2017-04-29,1321.79,1317.84,1327.2,1315.21,422706000,21479800000,0.2280085211
306,2017-04-28,1316.48,1317.74,1331.28,1292.37,527489000,21476000000,0.24882888190000002
307,2017-04-27,1317.73,1281.88,1319.7,1281.3,449197000,20889200000,0.1163740939
308,2017-04-26,1281.08,1265.99,1294.83,1265.93,329631000,20627900000,0.2164335516
309,2017-04-25,1265.49,1250.45,1267.58,1249.97,242556000,20372300000,0.2390139402
310,2017-04-24,1250.15,1209.63,1250.94,1209.63,235806000,19705400000,0.319911964
311,2017-04-23,1207.21,1231.92,1232.2,1203.94,258951000,20066200000,0.3832959983
312,2017-04-22,1231.71,1222.71,1235.56,1208.47,249320000,19913900000,0.4756622159
313,2017-04-21,1222.05,1229.42,1235.94,1215.56,272167000,20020700000,0.3326870203
314,2017-04-20,1229.08,1211.08,1240.79,1208.41,315108000,19719900000,0.1135568942
315,2017-04-19,1210.29,1212.13,1215.51,1205.08,288061000,19734800000,0.08850622377999999
316,2017-04-18,1211.67,1193.77,1217.57,1193.77,270524000,19433800000,0.3103991938
317,2017-04-17,1193.91,1183.25,1194.9,1172.65,253206000,19260500000,0.3201535482
318,2017-04-16,1182.94,1172.61,1187.22,1172.61,183231000,19085100000,0.2668320515
319,2017-04-15,1172.52,1167.3,1188.0,1164.96,203559000,18996500000,0.3146846906
320,2017-04-14,1167.54,1170.33,1190.8,1159.79,254827000,19043800000,0.1877606628
321,2017-04-13,1169.28,1201.02,1205.89,1156.44,351969000,19541300000,0.3861244498
322,2017-04-12,1200.37,1204.81,1207.14,1196.76,288702000,19600800000,0.3245588418
323,2017-04-11,1205.01,1187.46,1208.07,1187.46,216182000,19316000000,0.2706404838
324,2017-04-10,1187.13,1187.3,1190.34,1179.04,215883000,19311200000,0.05208776328
325,2017-04-09,1187.87,1176.57,1197.21,1171.86,242343000,19134400000,0.1408139137
326,2017-04-08,1175.95,1172.65,1184.98,1162.58,209312000,19068600000,0.01800544284
327,2017-04-07,1176.9,1178.94,1186.58,1163.39,317022000,19168500000,0.1019746441
328,2017-04-06,1182.68,1125.81,1188.37,1125.81,511222000,18302600000,0.2107006905
329,2017-04-05,1124.78,1134.14,1135.09,1113.63,414784000,18435700000,0.3168976695
330,2017-04-04,1133.25,1145.52,1156.44,1120.52,436310000,18619000000,0.3130415264
331,2017-04-03,1143.81,1102.95,1151.74,1102.95,580444000,17924600000,0.2937196951
332,2017-04-02,1102.17,1080.61,1107.59,1075.45,514187000,17559400000,0.2020168499
333,2017-04-01,1080.5,1071.71,1091.72,1061.09,289634000,17413000000,0.3477914602
334,2017-03-31,1071.79,1026.64,1074.92,1026.64,447287000,16679000000,0.193317162
335,2017-03-30,1026.43,1042.21,1049.29,1020.04,352969000,16929800000,0.128002386
336,2017-03-29,1039.97,1046.08,1055.13,1015.88,298458000,16990900000,0.2083495698
337,2017-03-28,1047.15,1044.58,1064.65,1027.73,326332000,16964500000,0.08202415035
338,2017-03-27,1045.77,972.05,1046.4,971.98,372535000,15785000000,0.1912189127
339,2017-03-26,966.73,974.01,1007.96,954.19,303668000,15814800000,0.3377577172
340,2017-03-25,972.78,936.54,975.76,903.71,435803000,15204800000,0.1665422566
341,2017-03-24,937.52,1038.45,1040.47,934.36,491038000,16857000000,0.3380867839
342,2017-03-23,1038.59,1050.05,1058.01,1028.93,248540000,17043400000,0.02211859306
343,2017-03-22,1049.14,1120.65,1120.65,1014.21,380841000,18187100000,0.2976134406
344,2017-03-21,1120.54,1055.36,1122.43,1055.36,337391000,17125600000,0.1476428904
345,2017-03-20,1054.23,1037.24,1063.03,1036.68,286530000,16829800000,0.25813452010000004
346,2017-03-19,1036.74,976.73,1069.91,976.73,406648000,15846000000,0.3342619767
347,2017-03-18,973.82,1099.69,1114.07,957.65,621302000,17838700000,0.1796406997
348,2017-03-17,1100.23,1180.16,1180.16,1099.57,706599000,19141800000,0.3857216283
349,2017-03-16,1187.81,1251.33,1257.98,1152.44,638568000,20293700000,0.1685961796
350,2017-03-15,1249.61,1240.16,1251.61,1239.75,297805000,20110400000,0.34317467079999997
351,2017-03-14,1240.0,1232.16,1244.81,1220.72,245306000,19978200000,0.20229882289999998
352,2017-03-13,1231.92,1221.78,1237.37,1217.03,380277000,19807700000,0.09448256062
353,2017-03-12,1221.38,1176.62,1226.98,1175.36,227176000,19073300000,0.1898471871
354,2017-03-11,1175.83,1116.32,1193.83,1116.32,283320000,18093700000,0.30223970510000003
355,2017-03-10,1116.72,1189.36,1270.47,1077.25,563796000,19275300000,0.2936294102
356,2017-03-09,1188.49,1150.35,1197.46,1141.23,212283000,18640900000,0.3733741707
357,2017-03-08,1150.0,1223.23,1232.16,1148.08,332603000,19819800000,0.2502409616
358,2017-03-07,1223.54,1273.21,1275.55,1204.8,291256000,20627100000,0.3941018611
359,2017-03-06,1272.83,1267.47,1276.0,1264.6,153657000,20531900000,0.35426351009999996
360,2017-03-05,1267.12,1254.29,1267.29,1238.06,134127000,20316000000,0.278972741
361,2017-03-04,1255.15,1277.43,1279.4,1230.51,183270000,20688800000,0.3314061862
362,2017-03-03,1274.99,1250.71,1280.31,1250.71,315739000,20253700000,0.3164806096
363,2017-03-02,1251.01,1224.68,1262.13,1215.62,368275000,19829800000,0.2887839246
364,2017-03-01,1222.5,1180.04,1222.5,1179.69,229057000,19104800000,0.40588685049999995
365,2017-02-28,1179.97,1180.72,1193.25,1171.82,184956000,19113600000,0.2834104529
366,2017-02-27,1179.97,1163.78,1181.98,1163.38,131570000,18837300000,0.33673146369999996
367,2017-02-26,1165.2,1144.27,1167.47,1130.2,116486000,18518900000,0.2240637925
368,2017-02-25,1143.84,1170.41,1174.85,1124.59,139961000,18939500000,0.3007107343
369,2017-02-24,1173.68,1172.71,1200.39,1131.96,330759000,18974400000,0.3099757476
370,2017-02-23,1166.72,1117.27,1176.62,1116.96,189454000,18075200000,0.3212974309
371,2017-02-22,1117.44,1114.8,1125.39,1100.55,136100000,18033400000,0.34275875920000004
372,2017-02-21,1115.3,1079.28,1117.25,1076.93,186869000,17456900000,0.3019547488
373,2017-02-20,1079.98,1048.69,1080.49,1041.69,109478000,16960200000,0.1804013391
374,2017-02-19,1047.87,1054.76,1056.81,1043.46,77423300,17056600000,0.3132711342
375,2017-02-18,1054.42,1049.21,1061.1,1046.96,99073500,16964800000,0.2723475484
376,2017-02-17,1046.21,1026.12,1053.17,1025.64,136474000,16589600000,0.3801157652
377,2017-02-16,1027.44,1007.65,1033.37,1007.65,122277000,16289100000,0.2427104836
378,2017-02-15,1007.48,1006.21,1008.84,1001.58,89759400,16264100000,0.22444512149999998
379,2017-02-14,1004.55,991.74,1011.51,986.47,137946000,16028000000,0.3924237636
380,2017-02-13,990.64,998.88,1002.1,976.0,100607000,16141500000,0.440453073
381,2017-02-12,999.18,1003.52,1004.76,996.92,67530000,16214700000,0.2884606043
382,2017-02-11,1004.45,988.9,1009.29,982.83,102261000,15976700000,0.3633429868
383,2017-02-10,988.67,995.63,998.9,946.69,190452000,16083600000,0.318254899
384,2017-02-09,994.38,1064.7,1088.99,953.34,407220000,17197100000,0.3081420144
385,2017-02-08,1063.07,1062.32,1078.97,1037.49,201855000,17156700000,0.33637968659999995
386,2017-02-07,1061.35,1040.14,1061.93,1040.14,146007000,16796600000,0.24646417469999998
387,2017-02-06,1038.15,1028.4,1044.64,1028.16,111762000,16605400000,0.285480487
388,2017-02-05,1027.34,1043.52,1043.63,1022.37,114208000,16847400000,0.3765058714
389,2017-02-04,1042.9,1031.33,1045.9,1015.16,155064000,16648800000,0.3380776868
390,2017-02-03,1029.91,1011.46,1033.87,1008.79,201278000,16326100000,0.0
391,2017-02-02,1011.8,990.0,1013.52,983.22,145821000,15977800000,0.0
392,2017-02-01,989.02,970.94,989.11,970.74,150110000,15667900000,0.398275948
393,2017-01-31,970.4,920.96,972.02,920.96,164582000,14859700000,0.07155334252000001
394,2017-01-30,920.38,920.15,923.05,919.47,78227300,14844900000,0.2213304187
395,2017-01-29,919.5,922.07,923.42,919.15,60851700,14874000000,0.2876780271
396,2017-01-28,921.59,919.81,923.91,919.81,68979600,14835800000,0.38002948090000005
397,2017-01-27,919.75,918.36,923.22,915.85,125594000,14810400000,0.288970847
398,2017-01-26,917.59,902.39,919.33,902.22,131958000,14551200000,0.39624662979999997
399,2017-01-25,901.54,891.92,903.25,891.69,120831000,14380700000,0.2482784618
400,2017-01-24,892.69,910.68,924.14,892.29,111349000,14681400000,0.18583339210000002
401,2017-01-23,921.01,925.5,928.27,916.74,73588600,14918800000,0.3465015381
402,2017-01-22,924.67,922.21,937.52,897.56,116573000,14863600000,0.46504713229999994
403,2017-01-21,921.79,895.55,927.37,895.53,111158000,14432000000,0.45491928670000004
404,2017-01-20,895.03,898.17,899.4,887.01,86728400,14472100000,0.2981663639
405,2017-01-19,899.07,888.34,904.61,884.34,105625000,14311700000,0.22691515539999998
406,2017-01-18,886.62,909.37,917.5,858.3,225677000,14648900000,0.44305754259999997
407,2017-01-17,907.94,830.95,910.56,830.8,155095000,13383900000,0.3047549938
408,2017-01-16,831.53,821.78,834.53,820.27,82755200,13234600000,0.34536157380000004
409,2017-01-15,821.8,818.14,823.31,812.87,71013600,13174300000,0.29702551850000003
410,2017-01-14,818.41,825.14,835.09,812.46,93063300,13285200000,0.3038003849
411,2017-01-13,823.98,803.74,829.0,780.0,168968000,12939100000,0.25818400420000004
412,2017-01-12,804.83,775.18,826.25,755.76,222326000,12477600000,0.3930190927
413,2017-01-11,777.76,908.12,919.45,762.76,310929000,14615700000,0.2780025473
414,2017-01-10,907.68,902.44,914.87,901.06,115808000,14522600000,0.39870320159999995
415,2017-01-09,902.83,913.24,913.69,879.81,141877000,14694900000,0.43120884049999997
416,2017-01-08,911.2,908.17,942.72,887.25,158715000,14611400000,0.3213078327
417,2017-01-07,908.59,903.49,908.59,823.56,279550000,14534400000,0.3048873988
418,2017-01-06,902.2,1014.24,1046.81,883.94,351876000,16314100000,0.46919773090000005
419,2017-01-05,1013.38,1156.73,1191.1,910.42,510199000,18604000000,0.46919773090000005
420,2017-01-04,1154.73,1044.4,1159.42,1044.4,344946000,16795400000,0.46919773090000005
421,2017-01-03,1043.84,1021.6,1044.08,1021.6,185168000,16426600000,0.3796964806
422,2017-01-02,1021.75,998.62,1031.39,996.7,222185000,16055100000,0.3796964806
423,2017-01-01,998.33,963.66,1003.08,958.7,147775000,15491200000,0.3796964806
424,2016-12-31,963.74,960.63,963.74,947.24,99135100,15440700000,0.35759348329999996
425,2016-12-30,961.24,972.53,972.53,934.83,187474000,15630200000,0.35759348329999996
426,2016-12-29,973.5,975.13,979.4,954.5,199320000,15670000000,0.35759348329999996
427,2016-12-28,975.92,934.83,975.92,934.83,236630000,15020500000,0.35759348329999996
428,2016-12-27,933.2,908.35,940.05,904.25,167308000,14593300000,0.3998722318
429,2016-12-26,907.61,896.9,913.18,896.9,123771000,14407800000,0.3998722318
430,2016-12-25,896.18,899.65,899.65,862.42,143665000,14450100000,0.3998722318
431,2016-12-24,898.82,922.18,923.48,886.34,137727000,14810300000,0.4277726025
432,2016-12-23,921.98,864.89,925.12,864.68,275564000,13888600000,0.4277726025
433,2016-12-22,864.54,834.18,875.78,834.15,200027000,13393800000,0.4277726025
434,2016-12-21,834.28,800.64,834.28,799.4,155576000,12853700000,0.28164835899999996
435,2016-12-20,800.88,792.25,801.34,791.5,99629300,12717600000,0.28164835899999996
436,2016-12-19,792.71,790.69,793.61,790.32,74886400,12691100000,0.28164835899999996
437,2016-12-18,790.53,791.01,794.74,788.03,60524400,12694800000,0.28164835899999996
438,2016-12-17,790.83,785.17,792.51,784.86,78989800,12599600000,0.28164835899999996
439,2016-12-16,784.91,778.96,785.03,778.96,83608200,12498800000,0.3796936736
440,2016-12-15,778.09,780.07,781.43,777.8,81580100,12511700000,0.3796936736
441,2016-12-14,781.48,780.0,782.03,776.84,75979000,12512900000,0.3796936736
442,2016-12-13,780.56,780.65,788.46,777.96,81645600,12521500000,0.3796936736
443,2016-12-12,780.09,770.04,781.92,770.04,76571000,12349800000,0.3796936736
444,2016-12-11,769.73,774.75,774.8,765.41,57313400,12423600000,0.3796936736
445,2016-12-10,774.65,773.02,777.09,772.91,53843100,12394500000,0.3796936736
446,2016-12-09,772.79,769.94,774.53,769.65,68705300,12344000000,0.43782319
447,2016-12-08,770.81,768.08,774.7,765.95,80111900,12312500000,0.43782319
448,2016-12-07,768.13,764.21,771.54,759.75,96426100,12248900000,0.43782319
449,2016-12-06,764.22,758.72,765.62,758.72,116218000,12159400000,0.43782319
450,2016-12-05,758.7,773.39,773.47,751.71,106363000,12393100000,0.43782319
451,2016-12-04,773.87,771.64,773.87,768.16,60557900,12363600000,0.43782319
452,2016-12-03,771.15,778.25,778.25,764.86,69547300,12467800000,0.43782319
453,2016-12-02,777.94,757.54,781.3,757.54,127605000,12134800000,0.293793262
454,2016-12-01,756.77,746.05,758.27,746.05,80461900,11949200000,0.293793262
455,2016-11-30,745.69,736.28,747.93,736.26,84070800,11791600000,0.293793262
456,2016-11-29,735.6,736.33,737.47,734.56,68511100,11790900000,0.293793262
457,2016-11-28,735.81,732.48,738.01,732.48,61888600,11727800000,0.293793262
458,2016-11-27,732.03,735.44,739.02,731.09,52601800,11773800000,0.293793262
459,2016-11-26,735.38,741.51,742.21,729.63,54962700,11869600000,0.3527110036
460,2016-11-25,741.65,740.44,741.65,734.59,67807600,11851100000,0.3527110036
461,2016-11-24,740.29,744.62,746.83,733.49,85919300,11916500000,0.3527110036
462,2016-11-23,744.59,751.74,752.25,738.92,76543800,12029000000,0.3527110036
463,2016-11-22,751.35,739.64,753.87,736.53,129906000,11834200000,0.3527110036
464,2016-11-21,739.25,731.26,741.72,730.51,60802400,11698900000,0.3527110036
465,2016-11-20,731.03,751.88,755.48,717.94,154116000,12027500000,0.3579517383
466,2016-11-19,751.62,751.83,756.24,744.47,110608000,12025400000,0.3579517383
467,2016-11-18,751.59,740.71,752.88,736.89,87363100,11846000000,0.3579517383
468,2016-11-17,740.98,744.88,755.64,739.51,108579000,11911300000,0.3579517383
469,2016-11-16,744.2,711.17,747.62,709.04,141294000,11370700000,0.3579517383
470,2016-11-15,711.62,705.79,715.72,705.26,72038500,11283400000,0.3579517383
471,2016-11-14,705.02,702.0,706.28,699.81,62993000,11214600000,0.3815485566
472,2016-11-13,702.03,705.2,705.26,687.32,80318100,11264500000,0.3815485566
473,2016-11-12,705.05,716.75,717.15,704.03,64622500,11447700000,0.3815485566
474,2016-11-11,716.41,715.55,718.32,714.41,63119700,11427200000,0.3815485566
475,2016-11-10,715.53,722.84,723.02,711.21,68807800,11542100000,0.4243532164
476,2016-11-09,723.27,709.83,740.05,708.61,132429000,11333000000,0.4243532164
477,2016-11-08,709.85,703.09,712.99,702.39,79660800,11224000000,0.4243532164
478,2016-11-07,703.13,710.74,710.74,699.9,65047100,11344800000,0.4243532164
479,2016-11-06,711.52,703.81,714.26,699.56,59902200,11233000000,0.4243532164
480,2016-11-05,703.42,703.52,707.51,697.74,53752300,11227200000,0.4243532164
481,2016-11-04,703.24,689.12,706.93,685.56,99907700,10996400000,0.37459906880000005
482,2016-11-03,688.7,742.35,745.77,678.16,172808000,11844300000,0.37459906880000005
483,2016-11-02,740.83,730.07,740.83,722.35,84865200,11647200000,0.37459906880000005
484,2016-11-01,729.79,701.34,736.45,701.34,130527000,11187700000,0.37459906880000005
485,2016-10-31,700.97,702.64,709.29,691.68,97064400,11207200000,0.4235125867
486,2016-10-30,701.86,714.12,714.12,696.48,100665000,11388800000,0.4235125867
487,2016-10-29,714.48,690.29,720.4,690.05,134761000,11007600000,0.4235125867
488,2016-10-28,689.65,688.0,690.44,684.16,81145500,10969800000,0.2648071391
489,2016-10-27,688.31,678.21,688.59,678.04,96105300,10812500000,0.2648071391
490,2016-10-26,678.3,657.68,679.73,657.68,88877100,10484000000,0.4281405567
491,2016-10-25,657.59,654.0,664.42,653.7,90378800,10424300000,0.3444665708
492,2016-10-24,653.76,657.16,657.25,652.6,62218200,10473500000,0.3444665708
493,2016-10-23,657.07,657.62,661.13,653.89,54474600,10479700000,0.3444665708
494,2016-10-22,657.29,633.14,658.2,632.85,78556500,10088400000,0.3444665708
495,2016-10-21,632.83,630.83,634.09,630.69,55951000,10050300000,0.3444665708
496,2016-10-20,630.86,630.66,631.92,628.26,56957300,10046700000,0.3632954194
497,2016-10-19,630.52,638.13,638.87,628.01,69381700,10164800000,0.3632954194
498,2016-10-18,637.96,639.41,640.74,636.0,65546700,10184000000,0.3632954194
499,2016-10-17,639.19,641.82,642.33,638.66,58063600,10221300000,0.4543979134
500,2016-10-16,641.63,639.08,642.9,638.9,40298100,10176800000,0.4543979134
501,2016-10-15,638.65,640.31,642.1,637.39,39035400,10195200000,0.2645992256
502,2016-10-14,640.38,637.01,641.28,637.01,58144600,10141600000,0.2645992256
503,2016-10-13,636.79,636.03,638.83,635.03,61620700,10125100000,0.2645992256
504,2016-10-12,636.19,640.87,641.34,635.97,92370200,10201000000,0.2645992256
505,2016-10-11,641.07,619.24,642.08,618.5,103590000,9855650000,0.2314932743
506,2016-10-10,618.99,616.82,621.32,616.2,67481100,9816270000,0.2314932743
507,2016-10-09,616.75,619.17,619.2,616.61,39243400,9852480000,0.2314932743
508,2016-10-08,619.11,617.34,619.85,617.34,42345900,9822100000,0.2314932743
509,2016-10-07,617.12,612.61,617.91,611.82,64071400,9745740000,0.4181447658
510,2016-10-06,613.02,612.47,613.82,611.47,56812100,9742370000,0.4181447658
511,2016-10-05,612.51,610.22,613.81,609.62,68077500,9705320000,0.4181447658
512,2016-10-04,610.2,612.05,612.05,609.48,49801600,9733330000,0.4181447658
513,2016-10-03,612.13,610.97,612.57,610.46,46798300,9714980000,0.3923693
514,2016-10-02,610.89,613.95,614.0,609.68,39249800,9761330000,0.3923693
515,2016-10-01,613.98,609.93,615.24,609.93,56357000,9696280000,0.3923693
516,2016-09-30,609.74,605.72,609.74,604.14,56122400,9628250000,0.3923693
517,2016-09-29,605.69,605.02,606.82,604.85,55658600,9616160000,0.3923693
518,2016-09-28,604.73,606.24,606.59,604.61,48722600,9634530000,0.3923693
519,2016-09-27,606.17,608.02,608.25,604.11,49422400,9661590000,0.3667874882
520,2016-09-26,608.04,600.81,608.14,600.35,59153800,9545830000,0.3667874882
521,2016-09-25,600.83,602.75,603.38,599.71,33977800,9575360000,0.3667874882
522,2016-09-24,602.63,602.96,604.58,602.04,35359500,9577520000,0.3667874882
523,2016-09-23,602.84,596.2,603.21,595.79,51067000,9469130000,0.3667874882
524,2016-09-22,596.3,597.28,598.49,596.21,67085300,9485280000,0.3667874882
525,2016-09-21,597.15,603.59,603.59,595.88,82776200,9584260000,0.3667874882
526,2016-09-20,608.31,609.25,609.52,607.94,72710900,9673140000,0.3667874882
527,2016-09-19,609.23,609.87,610.93,608.27,54796400,9681960000,0.4195030347
528,2016-09-18,609.87,606.28,610.16,605.86,48679400,9623950000,0.4195030347
529,2016-09-17,605.98,607.22,607.86,605.19,37140300,9637600000,0.4195030347
530,2016-09-16,606.97,607.25,609.26,606.74,64963400,9637020000,0.4195030347
531,2016-09-15,607.15,610.59,611.09,607.15,59464600,9688940000,0.4195030347
532,2016-09-14,610.68,608.84,611.95,608.41,47877700,9660080000,0.3058387625
533,2016-09-13,609.24,608.02,611.19,606.92,86920600,9645930000,0.3058387625
534,2016-09-12,608.24,607.0,608.46,605.41,72812300,9628560000,0.3058387625
535,2016-09-11,606.72,623.42,628.82,600.51,73610800,9887780000,0.3058387625
536,2016-09-10,623.51,622.93,625.1,622.39,45016800,9878730000,0.3058387625
537,2016-09-09,622.86,626.35,626.83,620.26,64550200,9931980000,0.3058387625
538,2016-09-08,626.32,614.63,628.77,613.84,86713000,9745120000,0.3058387625
539,2016-09-07,614.54,610.57,614.54,608.51,75032400,9679610000,0.3058387625
540,2016-09-06,610.44,606.51,610.83,605.09,78529100,9614140000,0.3058387625
541,2016-09-05,606.59,608.99,609.05,602.24,82446800,9652490000,0.3058387625
542,2016-09-04,608.63,598.59,611.84,596.85,97942900,9486370000,0.2770334921
543,2016-09-03,598.21,575.55,599.5,574.06,159014000,9120440000,0.2770334921
544,2016-09-02,575.54,572.41,575.64,570.81,79910800,9069550000,0.2770334921
545,2016-09-01,572.3,575.55,576.31,571.81,76923400,9118280000,0.2770334921
546,2016-08-31,575.47,577.59,577.86,573.64,75840900,9149730000,0.2770334921
547,2016-08-30,577.5,574.11,578.36,574.11,70342400,9093530000,0.2770334921
548,2016-08-29,574.11,574.07,576.28,573.47,110398000,9091830000,0.2770334921
549,2016-08-28,573.91,569.83,574.04,569.74,86301600,9023610000,0.2770334921
550,2016-08-27,569.95,579.45,579.85,568.63,59698300,9174990000,0.2770334921
551,2016-08-26,579.65,577.75,580.62,576.86,48856800,9147170000,0.2770334921
552,2016-08-25,577.76,580.18,580.45,575.17,136130000,9184700000,0.2770334921
553,2016-08-24,580.18,583.41,583.59,579.86,56328200,9234800000,0.2770334921
554,2016-08-23,583.41,586.77,589.47,581.63,85349200,9286930000,0.2770334921
555,2016-08-22,586.75,581.31,588.45,580.59,72844000,9199410000,0.2770334921
556,2016-08-21,581.31,581.94,584.16,580.22,38299400,9208210000,0.2770334921
557,2016-08-20,581.7,576.08,582.82,575.46,45301400,9114500000,0.2770334921
558,2016-08-19,575.63,574.34,578.24,574.18,50631600,9085820000,0.1239710453
559,2016-08-18,574.32,573.71,577.79,573.43,59896600,9074760000,0.1239710453
560,2016-08-17,573.22,577.76,580.89,571.43,54443000,9138030000,0.1239710453
561,2016-08-16,577.44,567.24,581.74,566.72,58405200,8970770000,0.1239710453
562,2016-08-15,567.24,570.49,573.58,563.24,57262300,9021180000,0.1239710453
563,2016-08-14,570.47,585.59,585.67,564.78,60851100,9258730000,0.1239710453
564,2016-08-13,585.59,587.36,589.77,584.98,43563000,9285530000,0.1239710453
565,2016-08-12,587.56,588.8,589.91,583.81,69218000,9307250000,0.1239710453
566,2016-08-11,589.12,592.12,597.54,589.12,74514400,9358770000,0.1239710453
567,2016-08-10,592.1,587.65,599.98,586.37,102905000,9286960000,0.1239710453
568,2016-08-09,587.8,591.04,591.09,584.79,92228100,9339660000,0.1239710453
569,2016-08-08,591.05,592.74,592.99,588.05,61194100,9365440000,0.1239710453
570,2016-08-07,592.69,587.77,597.51,586.82,82398400,9285940000,0.1815418104
571,2016-08-06,587.78,575.03,588.4,569.47,80797300,9083510000,0.1815418104
572,2016-08-05,575.04,578.28,578.28,569.98,66127900,9133690000,0.1815418104
573,2016-08-04,578.29,566.33,579.5,565.78,125292000,8943870000,0.1815418104
574,2016-08-03,566.36,548.66,573.36,541.55,207982000,8663670000,0.18362647350000003
575,2016-08-02,547.47,606.4,612.85,531.33,330933000,9574320000,0.393343448
576,2016-08-01,606.27,624.6,626.12,605.88,121887000,9860620000,0.1912125236
577,2016-07-31,624.68,655.1,655.28,624.37,110818000,10340900000,0.1912125236
578,2016-07-30,655.05,657.01,658.22,654.21,38456100,10370100000,0.2836800268
579,2016-07-29,656.99,655.11,657.8,654.79,60703500,10338900000,0.2836800268
580,2016-07-28,655.03,654.49,657.6,654.49,86428400,10328100000,0.2814179008
581,2016-07-27,654.35,651.63,657.46,648.45,147461000,10281900000,0.2814179008
582,2016-07-26,651.78,654.23,656.23,645.88,225135000,10321900000,0.34313962770000006
583,2016-07-25,654.1,661.26,661.83,653.39,78176500,10431900000,0.34313962770000006
584,2016-07-24,661.28,655.41,663.11,652.79,118184000,10338600000,0.2711219256
585,2016-07-23,655.56,650.73,656.37,648.52,69532200,10263700000,0.2711219256
586,2016-07-22,650.62,664.92,666.58,646.72,134169000,10486600000,0.2711219256
587,2016-07-21,665.01,665.23,666.22,660.41,60491800,10490300000,0.2711219256
588,2016-07-20,665.68,672.81,672.93,663.36,94636400,10608600000,0.2711219256
589,2016-07-19,672.86,672.74,673.28,667.63,61203300,10606500000,0.2390080406
590,2016-07-18,673.11,679.81,681.55,668.63,69465000,10716800000,0.2390080406
591,2016-07-17,679.46,661.99,682.37,661.99,74407900,10434700000,0.2390080406
592,2016-07-16,660.77,663.78,666.46,659.33,50330200,10461700000,0.278661738
593,2016-07-15,663.25,659.17,667.08,659.04,81673100,10387900000,0.278661738
594,2016-07-14,658.08,652.92,662.9,652.92,98511400,10288400000,0.278661738
595,2016-07-13,654.47,664.8,668.7,654.47,131449000,10474500000,0.2459323348
596,2016-07-12,664.55,648.28,675.26,646.78,138173000,10213100000,0.2459323348
597,2016-07-11,647.66,648.48,659.63,644.98,107910000,10215200000,0.2459323348
598,2016-07-10,649.36,650.6,652.29,641.26,102532000,10247300000,0.2459323348
599,2016-07-09,650.96,666.38,666.38,633.4,180536000,10493800000,0.254662235
600,2016-07-08,666.52,640.69,666.71,636.47,141970000,10086900000,0.254662235
601,2016-07-07,640.56,678.09,682.43,611.83,258091000,10673400000,0.254662235
602,2016-07-06,677.33,670.42,681.9,670.42,134961000,10550300000,0.2377765381
603,2016-07-05,670.63,683.21,683.49,665.07,130476000,10749100000,0.1550795454
604,2016-07-04,683.66,658.8,683.66,650.51,92008400,10362700000,0.2543687846
605,2016-07-03,658.66,704.97,704.97,649.01,129512000,11086100000,0.22386129670000002
606,2016-07-02,703.7,676.73,703.7,676.4,112354000,10639600000,0.22386129670000002
607,2016-07-01,676.3,672.51,686.15,669.59,134431000,10570600000,0.2686315382
608,2016-06-30,673.34,640.59,675.4,636.61,138980000,10066400000,0.2686315382
609,2016-06-29,639.89,644.12,644.68,628.28,142456000,10119600000,0.2686315382
610,2016-06-28,647.0,658.1,659.25,637.77,138385000,10336800000,0.36025354880000005
611,2016-06-27,655.27,629.35,655.27,620.52,122134000,9882840000,0.2762862604
612,2016-06-26,629.37,665.93,665.98,616.93,109225000,10454900000,0.2762862604
613,2016-06-25,665.12,665.28,691.73,646.56,126656000,10442000000,0.3640557327
614,2016-06-24,665.3,625.58,681.73,625.27,224317000,9816730000,0.3640557327
615,2016-06-23,623.98,597.44,629.33,558.14,253462000,9373190000,0.34282348799999995
616,2016-06-22,596.12,665.91,678.67,587.48,266393000,10445300000,0.29220762559999996
617,2016-06-21,666.65,735.88,735.88,639.07,309944000,11540000000,0.1892551974
618,2016-06-20,737.23,763.93,764.08,732.73,174511000,11976700000,0.1892551974
619,2016-06-19,763.78,756.69,766.62,745.63,136185000,11859800000,0.3540412869
620,2016-06-18,756.23,748.76,777.99,733.93,252718000,11732600000,0.0
621,2016-06-17,748.91,768.49,775.36,716.56,363321000,12038900000,0.3651345367
622,2016-06-16,766.31,696.52,773.72,696.52,271634000,10908900000,0.19111847780000002
623,2016-06-15,694.47,685.68,696.3,672.56,99223800,10736600000,0.19111847780000002
624,2016-06-14,685.56,704.5,704.5,662.8,186694000,11028900000,0.19111847780000002
625,2016-06-13,704.38,671.65,716.0,664.49,243295000,10511900000,0.445918317
626,2016-06-12,672.78,609.68,684.84,607.04,277085000,9539850000,0.445918317
627,2016-06-11,606.73,578.67,607.12,578.67,82357000,9052360000,0.445918317
628,2016-06-10,577.47,575.84,579.13,573.33,66991900,9005920000,0.445918317
629,2016-06-09,574.63,582.2,582.2,570.95,71301000,9103080000,0.445918317
630,2016-06-08,581.64,577.17,582.84,573.13,80265800,9022250000,0.2633669783
631,2016-06-07,576.6,585.45,590.26,567.51,107770000,9149580000,0.2633669783
