Date;Open;High;Low;Close;Volume;MarketCap
13/06/2016;671.65;716.00;664.49;704.38;243295000;10511900000
12/06/2016;609.68;684.84;607.04;672.78;277085000;9539850000
11/06/2016;578.67;607.12;578.67;606.73;82357000;9052360000
10/06/2016;575.84;579.13;573.33;577.47;66991900;9005920000
09/06/2016;582.20;582.20;570.95;574.63;71301000;9103080000
08/06/2016;577.17;582.84;573.13;581.64;80265800;9022250000
07/06/2016;585.45;590.26;567.51;576.60;107770000;9149580000
06/06/2016;574.60;586.47;574.60;585.54;72138900;8977700000
05/06/2016;573.31;582.81;569.18;574.98;68874100;8955060000
04/06/2016;569.71;590.13;564.24;572.73;94925300;8897080000
03/06/2016;537.68;574.64;536.92;569.19;122020000;8395070000
02/06/2016;536.51;540.35;533.08;537.97;60378200;8375000000
01/06/2016;531.11;543.08;525.64;536.92;86061800;8288680000
31/05/2016;534.19;546.62;520.66;531.39;138450000;8335100000
30/05/2016;528.47;544.35;522.96;533.86;87958700;8243960000
29/05/2016;527.48;553.96;512.18;526.23;148737000;8226500000
28/05/2016;473.03;533.47;472.70;530.04;181199000;7375780000
27/05/2016;453.52;478.15;453.52;473.46;164781000;7070010000
26/05/2016;449.67;453.64;447.90;453.38;65203800;7008500000
25/05/2016;446.06;450.30;446.06;449.60;65231000;6950690000
24/05/2016;444.29;447.10;443.93;445.98;65783100;6921460000
23/05/2016;439.35;444.35;438.82;444.15;50582500;6842470000
22/05/2016;443.22;443.43;439.04;439.32;39657600;6900700000
21/05/2016;442.97;443.78;441.71;443.19;42762300;6895230000
20/05/2016;437.79;444.05;437.39;442.68;81987900;6813080000
19/05/2016;454.52;454.63;438.71;438.71;96027400;7072090000
18/05/2016;453.69;456.00;453.30;454.62;86850100;7057390000
17/05/2016;454.01;455.07;453.61;453.78;64100300;7060730000
16/05/2016;457.59;458.20;452.94;454.16;59171500;7114740000
15/05/2016;455.76;458.69;455.46;457.57;28514000;7084760000
14/05/2016;455.82;456.84;454.79;455.67;37209000;7084100000
13/05/2016;454.85;457.06;453.45;455.67;60845000;7067270000
12/05/2016;452.45;454.95;449.25;454.77;59849300;7028330000
11/05/2016;450.86;454.58;450.86;452.73;50605200;7002230000
10/05/2016;460.52;461.93;448.95;450.89;58956100;7150370000
09/05/2016;458.21;462.48;456.53;460.48;55493100;7112510000
08/05/2016;458.43;459.42;455.98;458.55;40315000;7114060000
07/05/2016;459.64;460.68;457.32;458.54;38364500;7131120000
06/05/2016;447.94;461.38;447.07;459.60;72796800;6947800000
05/05/2016;446.71;448.51;445.88;447.98;50440800;6926990000
04/05/2016;450.18;450.38;445.63;446.72;50407300;6978950000
03/05/2016;444.73;451.10;442.62;450.30;59366400;6892690000
02/05/2016;451.93;452.44;441.78;444.67;92127000;7002610000
01/05/2016;448.48;452.48;447.93;451.88;40660100;6947430000
30/04/2016;455.18;455.59;447.70;448.32;69322600;7049460000
29/04/2016;449.41;455.38;446.02;455.10;49258500;6958330000
28/04/2016;445.04;449.55;436.65;449.01;74064700;6889170000
27/04/2016;466.26;467.08;444.13;444.69;93564900;7216190000
26/04/2016;461.65;467.96;461.62;466.09;78971900;7143060000
25/04/2016;459.12;466.62;453.59;461.43;87091800;7102490000
24/04/2016;450.56;460.15;448.93;458.56;68198400;6968570000
23/04/2016;445.86;450.28;444.33;450.28;50485400;6894280000
22/04/2016;449.69;449.81;444.15;445.74;58804400;6951860000
21/04/2016;441.42;450.55;440.95;449.43;68204700;6822320000
20/04/2016;435.32;443.05;434.41;441.39;72890100;6726370000
19/04/2016;428.70;436.02;428.10;435.51;52810500;6622450000
18/04/2016;427.61;429.27;427.09;428.59;55670900;6604150000
17/04/2016;430.64;431.37;426.08;427.40;52125900;6649170000
16/04/2016;429.57;432.63;428.98;430.57;39392800;6631310000
15/04/2016;424.43;429.93;424.43;429.71;54801500;6550350000
14/04/2016;423.94;425.37;423.01;424.28;45281000;6541030000
13/04/2016;425.63;426.66;422.92;423.73;69060400;6565470000
12/04/2016;422.84;427.28;422.84;425.19;70728800;6520870000
11/04/2016;421.87;422.74;420.53;422.48;50747500;6504290000
10/04/2016;419.59;422.44;419.26;421.56;73478600;6467330000
09/04/2016;420.81;420.89;416.51;419.41;49792700;6484410000
08/04/2016;422.91;425.36;419.63;420.35;63454700;6515190000
07/04/2016;423.62;423.66;420.52;422.75;57858600;6524680000
06/04/2016;424.28;424.53;422.73;423.41;59091000;6533260000
05/04/2016;421.02;424.26;420.61;424.03;60718000;6481350000
04/04/2016;421.30;422.34;419.60;421.44;50634300;6483910000
03/04/2016;421.17;421.58;419.70;420.90;38053700;6480470000
02/04/2016;418.42;422.08;418.42;420.87;45681200;6436700000
01/04/2016;416.76;418.17;415.83;417.96;51235700;6409540000
31/03/2016;415.26;418.37;415.26;416.73;60215200;6385140000
30/03/2016;416.83;416.83;412.50;414.82;66034100;6407840000
29/03/2016;424.30;426.20;412.68;416.52;75411500;6521010000
28/03/2016;426.55;426.86;423.29;424.23;68522800;6553700000
27/03/2016;418.14;428.80;417.71;426.76;71229400;6423040000
26/03/2016;417.37;418.99;416.26;417.94;44650400;6409500000
25/03/2016;416.51;418.08;415.56;417.18;52560000;6394850000
24/03/2016;418.42;418.68;415.49;416.39;68346700;6422730000
23/03/2016;418.16;419.27;417.36;418.04;61444200;6417130000
22/03/2016;413.13;418.38;412.53;418.09;66813300;6338430000
21/03/2016;413.42;413.42;410.38;413.31;61655400;6341380000
20/03/2016;410.40;414.63;410.40;413.75;45947900;6293610000
19/03/2016;409.26;410.98;407.23;410.44;58423000;6274790000
18/03/2016;420.55;420.55;406.14;409.55;104940000;6446330000
17/03/2016;417.89;421.00;417.89;420.62;83528600;6404130000
16/03/2016;416.89;417.69;415.91;417.01;65185800;6387190000
15/03/2016;416.39;418.13;414.99;416.83;66781700;6377870000
14/03/2016;414.20;416.68;414.20;416.44;95259400;6342780000
13/03/2016;411.65;416.60;411.64;414.06;74322800;6302330000
12/03/2016;421.61;421.80;410.09;411.62;92712900;6453260000
11/03/2016;417.24;423.93;417.01;421.69;73969700;6384740000
10/03/2016;414.74;417.51;413.25;417.13;81022900;6344960000
09/03/2016;413.89;416.03;411.61;414.86;70012300;6330230000
08/03/2016;414.46;416.24;411.09;413.97;70311700;6337370000
07/03/2016;407.76;415.92;406.31;414.32;85762400;6233430000
06/03/2016;400.52;411.91;395.78;407.71;91212500;6121400000
05/03/2016;410.78;411.26;394.04;400.57;135385000;6276610000
04/03/2016;421.84;425.18;410.94;410.94;90856100;6443890000
03/03/2016;423.91;425.37;419.41;421.65;100484000;6474150000
02/03/2016;435.13;435.92;423.99;423.99;74955300;6643810000
01/03/2016;437.92;439.65;432.32;435.12;74895800;6684800000
29/02/2016;433.44;441.51;431.69;437.70;60694700;6614980000
28/02/2016;432.57;435.68;423.82;433.50;53033400;6600310000
27/02/2016;432.84;434.23;428.10;432.52;41893600;6602810000
26/02/2016;424.63;432.15;421.62;432.15;61486000;6476080000
25/02/2016;425.04;427.72;420.42;424.54;70798000;6480650000
24/02/2016;420.96;425.55;413.91;424.95;67743700;6417190000
23/02/2016;438.25;439.86;417.82;420.74;85244900;6679400000
22/02/2016;438.99;439.05;432.92;437.75;85385200;6689200000
21/02/2016;437.77;448.05;429.08;438.80;89820700;6669260000
20/02/2016;421.60;441.98;421.60;437.16;93992100;6421310000
19/02/2016;422.73;423.10;417.60;420.79;55711300;6436980000
18/02/2016;416.57;426.00;415.64;422.37;76752600;6341430000
17/02/2016;407.66;421.17;406.78;416.32;83193600;6204150000
16/02/2016;401.43;408.94;401.43;407.49;73093100;6108040000
15/02/2016;407.57;410.38;397.75;400.19;74070500;6199850000
14/02/2016;392.93;407.23;392.93;407.23;74469800;5975580000
13/02/2016;384.64;391.86;384.64;391.86;61911700;5847990000
12/02/2016;379.69;384.95;379.60;384.26;67042800;5771040000
11/02/2016;382.11;383.13;376.40;379.65;74375600;5806110000
10/02/2016;376.15;385.48;375.78;381.65;85130900;5713880000
09/02/2016;373.42;377.25;372.90;376.03;55318500;5670880000
08/02/2016;376.76;379.88;373.33;373.45;47671100;5720100000
07/02/2016;376.51;380.87;374.90;376.62;37076300;5714760000
06/02/2016;386.59;386.63;372.39;376.52;49249300;5865740000
05/02/2016;388.90;391.09;385.57;386.55;43825000;5898960000
04/02/2016;370.17;391.61;369.99;389.59;69285500;5613380000
03/02/2016;374.65;374.95;368.05;369.95;45933400;5679530000
02/02/2016;372.92;375.88;372.92;374.45;40378700;5651690000
01/02/2016;369.35;378.07;367.96;373.06;51656700;5596090000
31/01/2016;378.29;380.35;367.83;368.77;37894300;5729870000
30/01/2016;378.87;380.92;376.49;378.25;30284400;5736760000
29/01/2016;380.11;384.38;365.45;379.47;86125300;5753970000
28/01/2016;395.15;395.50;379.74;380.29;59247900;5980180000
27/01/2016;392.44;396.84;391.78;394.97;47424400;5937780000
26/01/2016;392.00;397.77;390.57;392.15;58147000;5929520000
25/01/2016;402.32;402.32;388.55;391.73;59062400;6083900000
24/01/2016;388.10;405.49;387.51;402.97;54824800;5867300000
23/01/2016;382.43;394.54;381.98;387.49;56247400;5779890000
22/01/2016;409.75;410.41;375.28;382.49;91546600;6190940000
21/01/2016;419.63;422.88;406.30;410.26;68338000;6338800000
20/01/2016;379.74;425.27;376.60;420.23;121720000;5734760000
19/01/2016;387.03;387.73;378.97;380.15;46819800;5843510000
18/01/2016;381.73;388.10;376.67;387.17;54403900;5761940000
17/01/2016;387.15;390.96;380.09;382.30;45319600;5842270000
16/01/2016;365.07;390.56;354.91;387.54;120352000;5507790000
15/01/2016;430.25;430.25;364.33;364.33;153351000;6489870000
14/01/2016;432.29;433.32;427.85;430.31;43945500;6519110000
13/01/2016;434.67;435.19;424.44;432.37;173888000;6553350000
12/01/2016;448.18;448.18;435.69;435.69;115607000;6755220000
11/01/2016;448.70;450.66;443.86;448.43;40450000;6761090000
10/01/2016;448.24;448.31;440.35;447.99;35995900;6752210000
09/01/2016;453.38;454.64;446.89;447.61;32278000;6828000000
08/01/2016;457.54;462.93;447.94;453.23;56993000;6888600000
07/01/2016;430.01;458.77;429.08;458.05;87562200;6472580000
06/01/2016;431.86;431.86;426.34;429.11;34042500;6498830000
05/01/2016;433.07;434.18;429.68;431.96;34522600;6515380000
04/01/2016;430.06;434.52;429.08;433.09;38477500;6468180000
03/01/2016;433.58;433.74;424.71;430.01;39633800;6519500000
02/01/2016;434.62;436.06;431.87;433.44;30096600;6533630000
01/01/2016;430.72;436.25;427.51;434.33;36278900;6473530000
31/12/2015;425.88;432.92;418.74;430.57;45996600;6399190000
30/12/2015;433.30;434.39;422.08;426.62;46889400;6508960000
29/12/2015;422.10;432.98;420.63;432.98;51596500;6339010000
28/12/2015;423.34;429.77;418.48;422.28;49638600;6356100000
27/12/2015;416.51;424.01;408.88;422.82;53591200;6251440000
26/12/2015;455.76;457.49;405.76;417.27;116166000;6838480000
25/12/2015;454.86;458.31;452.07;455.65;39078500;6823120000
24/12/2015;443.09;458.46;443.08;454.99;57157200;6645120000
23/12/2015;436.72;444.53;436.62;442.40;47161400;6547850000
22/12/2015;437.44;443.69;435.52;436.57;50840400;6556960000
21/12/2015;442.84;444.73;427.31;438.64;77639700;6636280000
20/12/2015;462.23;462.64;434.34;442.69;75409400;6925030000
19/12/2015;463.55;465.58;456.76;462.32;47892700;6942950000
18/12/2015;455.85;465.18;454.94;463.62;60220100;6825640000
17/12/2015;454.78;457.86;448.86;456.08;47978400;6807850000
16/12/2015;465.21;465.21;443.85;454.93;107944000;6962090000
15/12/2015;443.88;465.32;443.88;465.32;83121100;6640850000
14/12/2015;433.27;447.14;430.46;444.18;130496000;6480070000
13/12/2015;431.66;441.68;426.27;433.75;55050600;6454430000
12/12/2015;452.33;469.10;410.74;435.00;131969000;6761730000
11/12/2015;415.28;451.94;415.28;451.94;110944000;6206150000
10/12/2015;417.99;419.51;411.55;415.48;52138900;6244360000
09/12/2015;414.44;423.12;406.29;417.56;90917200;6189620000
08/12/2015;395.75;415.56;389.95;415.56;57801400;5908810000
07/12/2015;389.98;399.97;385.41;395.54;63455800;5821140000
06/12/2015;389.56;402.81;387.09;388.78;77762000;5813290000
05/12/2015;363.72;389.79;363.23;388.95;66282200;5426180000
04/12/2015;361.26;363.52;355.76;363.18;35784100;5388110000
03/12/2015;359.33;370.27;357.41;361.05;50714900;5358040000
02/12/2015;361.85;362.23;349.46;359.19;54160500;5394070000
01/12/2015;377.41;378.93;356.56;362.49;60452200;5624580000
30/11/2015;371.44;382.36;370.38;377.32;71701600;5534000000
29/11/2015;357.47;371.94;355.67;371.29;40409300;5324610000
28/11/2015;357.14;359.54;352.17;357.38;36816600;5318300000
27/11/2015;351.86;363.59;347.87;358.04;55179100;5238500000
26/11/2015;328.30;366.76;328.23;352.68;106105000;4886330000
25/11/2015;320.05;329.13;316.77;328.21;41666900;4762230000
24/11/2015;323.01;323.06;318.12;320.05;29362600;4805160000
23/11/2015;324.35;325.12;321.29;323.05;27478900;4823700000
22/11/2015;326.98;327.01;321.26;324.54;23439400;4861340000
21/11/2015;322.09;328.16;319.60;326.93;28200500;4787340000
20/11/2015;326.41;326.47;312.22;322.02;53152900;4850170000
19/11/2015;334.68;335.33;325.27;326.15;45011100;4971880000
18/11/2015;334.59;336.53;330.64;334.59;43783800;4969330000
17/11/2015;330.36;338.35;329.61;335.09;51001600;4905260000
16/11/2015;319.74;331.63;315.90;330.75;47980100;4746070000
15/11/2015;333.05;334.66;317.49;320.17;44213100;4942420000
14/11/2015;336.62;338.18;329.97;332.91;38612000;4994250000
13/11/2015;338.50;340.91;326.07;336.75;52003000;5020700000
12/11/2015;314.08;345.08;313.36;338.15;78477800;4657240000
11/11/2015;339.82;340.58;301.00;311.08;107070000;5037510000
10/11/2015;379.98;381.39;329.11;336.82;95797900;5631520000
09/11/2015;374.32;385.28;362.89;380.26;68224400;5546240000
08/11/2015;384.28;389.89;368.70;373.37;51817600;5692390000
07/11/2015;374.27;390.59;372.43;386.48;56625100;5542680000
06/11/2015;388.05;395.84;354.02;374.47;122687000;5745320000
05/11/2015;408.08;447.56;374.58;386.35;151825000;6040410000
04/11/2015;403.66;495.56;380.55;411.56;263900000;5973510000
03/11/2015;361.87;417.90;357.65;403.42;206162000;5353680000
02/11/2015;325.94;365.36;323.21;361.19;101918000;4820850000
01/11/2015;315.00;327.47;311.88;325.43;37001100;4657890000
31/10/2015;328.51;332.78;309.25;314.17;48598100;4856410000
30/10/2015;313.94;334.17;313.94;328.01;78305000;4639690000
29/10/2015;304.32;318.17;301.82;313.86;64495900;4496390000
28/10/2015;293.70;306.33;293.70;304.62;50808100;4338430000
27/10/2015;285.18;296.21;285.01;293.79;46331800;4211500000
26/10/2015;283.63;285.30;280.51;285.30;32108800;4187410000
25/10/2015;281.44;294.06;281.44;283.68;45717100;4154100000
24/10/2015;276.50;281.71;276.50;281.65;25942400;4080140000
23/10/2015;273.65;278.68;273.54;276.50;29442500;4037010000
22/10/2015;266.50;276.51;266.13;274.02;37808600;3930500000
21/10/2015;269.31;270.77;263.84;266.27;25637300;3970980000
20/10/2015;263.57;270.83;263.23;269.46;30889800;3885570000
19/10/2015;261.86;264.82;260.95;263.44;25258800;3859270000
18/10/2015;270.91;271.67;260.78;261.64;22434300;3991620000
17/10/2015;262.75;273.58;262.37;270.64;43199600;3870490000
16/10/2015;254.30;266.13;253.93;262.87;35901500;3745090000
15/10/2015;252.11;255.96;252.05;254.32;25223500;3711800000
14/10/2015;249.49;254.28;248.90;251.99;27462600;3672370000
13/10/2015;245.20;250.24;243.76;249.51;28198500;3608340000
12/10/2015;246.88;247.45;245.18;245.31;17388300;3632110000
11/10/2015;244.74;247.24;244.15;247.05;16827300;3599840000
10/10/2015;243.74;245.32;243.07;244.94;15912700;3584120000
09/10/2015;242.50;244.23;242.12;243.93;17353100;3565090000
08/10/2015;243.07;244.25;242.18;242.30;18515300;3572730000
07/10/2015;246.17;246.68;242.59;242.97;22999200;3617400000
06/10/2015;240.36;246.94;240.14;246.06;27535100;3531230000
05/10/2015;238.15;240.38;237.03;240.38;23335900;3497740000
04/10/2015;238.53;238.97;237.94;238.26;12999000;3502460000
03/10/2015;237.20;239.31;236.94;238.73;16482700;3482100000
02/10/2015;237.26;238.54;236.60;237.29;19677900;3482190000
01/10/2015;236.00;238.44;235.62;237.55;20488800;3462800000
30/09/2015;236.64;237.73;235.63;236.06;19743500;3471280000
29/09/2015;239.02;239.80;235.93;236.69;22691300;3505090000
28/09/2015;232.84;239.34;232.47;239.14;24713000;3413630000
27/09/2015;234.14;234.53;232.48;232.76;14179900;3431860000
26/09/2015;235.08;235.40;233.36;234.34;13724100;3444730000
25/09/2015;234.36;237.43;233.68;235.14;22363600;3433300000
24/09/2015;230.36;235.65;230.29;234.53;25097800;3373850000
23/09/2015;230.94;231.84;229.59;230.28;17254100;3381390000
22/09/2015;226.97;232.39;225.12;230.62;25009300;3322420000
